,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
44675,281981,engces652a,eTranslation,3,TGT,eng,ces,96,express.co.uk.44069,False,1631893079.261,1631893088.338
44678,281992,engces6506,Online-W,1,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631893086.521,1631893096.968
44679,281995,engces652a,eTranslation,5,TGT,eng,ces,97,express.co.uk.44069,False,1631893095.796,1631893100.776
44682,282003,engces652a,eTranslation,6,TGT,eng,ces,98,express.co.uk.44069,False,1631893100.784,1631893110.402
44684,282009,engces652a,eTranslation,7,TGT,eng,ces,98,express.co.uk.44069,False,1631893110.411,1631893116.692
44688,282019,engces652a,CUNI-DocTransformer,5,TGT,eng,ces,98,cnn.480668,False,1631893209.226,1631893219.73
44690,282028,engces652a,CUNI-DocTransformer,6,TGT,eng,ces,97,cnn.480668,False,1631893219.739,1631893225.952
44694,282038,engces6511,CUNI-Transformer2018,4,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893211.672,1631893239.204
44695,282039,engces652a,CUNI-DocTransformer,8,TGT,eng,ces,98,cnn.480668,False,1631893234.345,1631893238.114
44696,282040,engces652a,CUNI-DocTransformer,9,TGT,eng,ces,97,cnn.480668,False,1631893238.123,1631893244.287
44698,282044,engces652a,CUNI-DocTransformer,10,TGT,eng,ces,98,cnn.480668,False,1631893244.295,1631893247.704
44700,282048,engces652a,CUNI-DocTransformer,11,TGT,eng,ces,96,cnn.480668,False,1631893247.713,1631893254.573
44703,282055,engces6529,CUNI-Marian-Baselines,2,TGT,eng,ces,99,thesun.co.uk.114323,False,1631893247.961,1631893261.594
44704,282056,engces652a,CUNI-DocTransformer,12,TGT,eng,ces,97,cnn.480668,False,1631893254.583,1631893265.721
44705,282060,engces6506,Online-W,2,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631893096.975,1631893276.332
44706,282061,engces652a,CUNI-DocTransformer,13,TGT,eng,ces,97,cnn.480668,False,1631893265.731,1631893276.341
44708,282068,engces652a,CUNI-DocTransformer,14,TGT,eng,ces,96,cnn.480668,False,1631893276.352,1631893283.073
44709,282070,engces6506,Online-W,3,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631893276.338,1631893286.652
44710,282073,engces652a,CUNI-DocTransformer,15,TGT,eng,ces,98,cnn.480668,False,1631893283.082,1631893289.911
44713,282077,engces652a,CUNI-DocTransformer,16,TGT,eng,ces,96,cnn.480668,False,1631893289.919,1631893299.117
44716,282082,engces6511,CUNI-Transformer2018,7,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893369.687,1631893381.893
44718,282084,engces652a,Online-G,3,TGT,eng,ces,97,egyptindependent.com.6408,False,1631893374.522,1631893381.417
44719,282086,engces6506,Online-W,12,TGT,eng,ces,97,brisbanetimes.com.au.275197,False,1631893372.849,1631893385.083
44720,282094,engces652a,Online-G,4,TGT,eng,ces,96,egyptindependent.com.6408,False,1631893381.425,1631893391.199
44721,282095,engces6511,CUNI-Transformer2018,8,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893381.903,1631893394.182
44722,282098,engces6506,Online-W,13,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631893385.089,1631893394.295
44724,282103,engces6506,Online-W,14,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631893394.302,1631893401.319
44727,282108,engces6511,CUNI-Transformer2018,9,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893394.19,1631893405.968
44728,282112,engces6506,Online-W,15,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631893401.324,1631893408.579
44729,282113,engces652a,Online-G,6,TGT,eng,ces,95,egyptindependent.com.6408,False,1631893402.758,1631893408.504
44732,282117,engces652a,Online-G,7,TGT,eng,ces,97,egyptindependent.com.6408,False,1631893408.514,1631893413.853
44733,282118,engces6511,CUNI-Transformer2018,10,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893405.981,1631893418.352
44735,282125,engces6506,Online-W,16,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631893408.584,1631893420.483
44736,282128,engces652a,Online-G,8,TGT,eng,ces,98,egyptindependent.com.6408,False,1631893413.861,1631893421.896
44738,282134,engces6506,Online-W,17,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631893420.488,1631893432.315
44739,282135,engces6511,CUNI-Transformer2018,11,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893418.361,1631893435.074
44740,282137,engces652a,Online-G,9,TGT,eng,ces,98,egyptindependent.com.6408,False,1631893421.904,1631893433.244
44741,282141,engces6506,Online-G,0,TGT,eng,ces,97,abcnews.420102,False,1631893509.235,1631893519.372
44743,282146,engces6511,CUNI-Transformer2018,12,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893511.556,1631893526.22
44744,282155,engces6506,Online-G,1,TGT,eng,ces,98,abcnews.420102,False,1631893519.38,1631893532.108
44745,282157,engces652a,Online-G,0,TGT,eng,ces,97,allafrica.53568,False,1631893526.906,1631893535.551
44746,282159,engces6506,Online-G,2,TGT,eng,ces,99,abcnews.420102,False,1631893532.114,1631893537.764
44748,282165,engces6511,CUNI-Transformer2018,13,TGT,eng,ces,100,en.ndtv.com.75108,False,1631893526.227,1631893545.549
44749,282169,engces6506,Online-G,3,TGT,eng,ces,99,abcnews.420102,False,1631893537.77,1631893547.976
44751,282174,engces6506,Online-G,4,TGT,eng,ces,96,abcnews.420102,False,1631893547.981,1631893554.876
44753,282179,engces6506,Online-G,5,TGT,eng,ces,99,abcnews.420102,False,1631893554.881,1631893559.931
44754,282182,engces6506,Online-G,6,TGT,eng,ces,98,abcnews.420102,False,1631893559.936,1631893567.196
44756,282185,engces652a,Online-G,4,TGT,eng,ces,95,allafrica.53568,False,1631893559.436,1631893568.501
44757,282189,engces6506,Online-G,7,TGT,eng,ces,99,abcnews.420102,False,1631893567.2,1631893570.784
44758,282193,engces6506,Online-G,8,TGT,eng,ces,98,abcnews.420102,False,1631893570.79,1631893577.612
44763,282215,engces652a,Online-A,0,TGT,eng,ces,96,allafrica.53568,False,1631893616.533,1631893691.565
44766,282224,engces6529,translator-B,2,TGT,eng,ces,99,cbsnews.377515,False,1631893683.168,1631893705.159
44767,282225,engces652a,Online-A,2,TGT,eng,ces,96,allafrica.53568,False,1631893698.837,1631893705.672
44769,282231,engces652a,Online-A,3,TGT,eng,ces,96,allafrica.53568,False,1631893705.68,1631893714.263
44770,282232,engces652a,Online-A,4,TGT,eng,ces,98,allafrica.53568,False,1631893714.271,1631893718.706
44774,282249,engces652a,Online-W,0,TGT,eng,ces,98,guardian.306602,False,1631893736.089,1631893742.332
44776,282257,engces6511,translator-A,3,TGT,eng,ces,98,foxnews.106537,False,1631893732.543,1631893756.744
44777,282263,engces6511,translator-A,10,TGT,eng,ces,100,foxnews.106537,False,1631893916.336,1631893926.781
44778,282264,engces652a,CUNI-DocTransformer,7,TGT,eng,ces,97,cnn.480668,False,1631893917.906,1631893927.142
44780,282272,engces6511,translator-A,11,TGT,eng,ces,100,foxnews.106537,False,1631893936.825,1631893939.736
44781,282282,engces6511,translator-A,12,TGT,eng,ces,100,foxnews.106537,False,1631893939.744,1631893950.473
44784,282300,engces6511,translator-A,13,TGT,eng,ces,100,foxnews.106537,False,1631893950.484,1631893974.978
44787,282313,engces6511,CUNI-Transformer2018,0,TGT,eng,ces,100,express.co.uk.44069,False,1631893992.43,1631894003.337
44788,282317,engces652a,CUNI-DocTransformer,0,TGT,eng,ces,99,rt.com.131263,False,1631893983.9,1631894005.448
44792,282326,engces6511,CUNI-Transformer2018,5,TGT,eng,ces,100,express.co.uk.44069,False,1631894079.185,1631894090.031
44798,282352,engces652a,CUNI-DocTransformer,12,TGT,eng,ces,97,rt.com.131263,False,1631894115.548,1631894121.035
44799,282355,engces6511,CUNI-Transformer2018,7,TGT,eng,ces,100,express.co.uk.44069,False,1631894117.374,1631894126.774
44801,282361,engces6511,CUNI-Transformer2018,8,TGT,eng,ces,100,express.co.uk.44069,False,1631894126.784,1631894134.495
44805,282379,engces652a,Online-W,3,TGT,eng,ces,98,bbc.500823,False,1631894234.022,1631894241.006
44807,282386,engces652a,Online-W,4,TGT,eng,ces,99,bbc.500823,False,1631894241.018,1631894244.794
44808,282389,engces652a,Online-W,5,TGT,eng,ces,98,bbc.500823,False,1631894244.803,1631894250.396
44811,282398,engces652a,Online-W,6,TGT,eng,ces,99,bbc.500823,False,1631894250.405,1631894257.409
44812,282401,engces652a,Online-W,7,TGT,eng,ces,98,bbc.500823,False,1631894257.418,1631894261.269
44814,282406,engces6524,CUNI-Marian-Baselines,2,TGT,eng,ces,100,kcal.8567,False,1631894255.635,1631894269.03
44815,282408,engces652a,Online-W,8,TGT,eng,ces,98,bbc.500823,False,1631894261.277,1631894268.111
44817,282412,engces652a,Online-W,9,TGT,eng,ces,98,bbc.500823,False,1631894268.119,1631894273.376
44819,282417,engces6524,CUNI-Marian-Baselines,3,TGT,eng,ces,100,kcal.8567,False,1631894269.04,1631894278.27
44820,282419,engces652a,Online-W,10,TGT,eng,ces,98,bbc.500823,False,1631894273.385,1631894279.143
44822,282425,engces652a,Online-W,11,TGT,eng,ces,97,bbc.500823,False,1631894279.151,1631894286.487
44824,282428,engces652a,Online-W,12,TGT,eng,ces,97,bbc.500823,False,1631894286.495,1631894291.294
44826,282432,engces652a,Online-W,13,TGT,eng,ces,98,bbc.500823,False,1631894291.302,1631894296.043
44827,282434,engces652a,Online-W,25,TGT,eng,ces,96,bbc.500823,False,1631894360.724,1631894368.922
44829,282439,engces652a,Online-W,26,TGT,eng,ces,99,bbc.500823,False,1631894368.93,1631894373.261
44830,282443,engces652a,Online-W,27,TGT,eng,ces,98,bbc.500823,False,1631894373.269,1631894377.09
44832,282451,engces652a,Online-W,28,TGT,eng,ces,97,bbc.500823,False,1631894377.099,1631894386.157
44839,282466,engces652a,Online-W,31,TGT,eng,ces,96,bbc.500823,False,1631894402.308,1631894408.61
44841,282472,engces652a,Online-W,32,TGT,eng,ces,96,bbc.500823,False,1631894408.617,1631894414.452
44843,282476,engces6524,CUNI-Transformer2018,0,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894406.328,1631894421.64
44844,282477,engces652a,Online-W,33,TGT,eng,ces,96,bbc.500823,False,1631894414.46,1631894419.499
44845,282480,engces652a,Online-W,34,TGT,eng,ces,97,bbc.500823,False,1631894419.509,1631894424.457
44847,282484,engces652a,Online-W,35,TGT,eng,ces,96,bbc.500823,False,1631894424.465,1631894428.245
44848,282489,engces652a,Online-W,36,TGT,eng,ces,95,bbc.500823,False,1631894428.253,1631894435.131
44849,282491,engces6524,CUNI-Transformer2018,1,TGT,eng,ces,98,en.ndtv.com.75109,False,1631894421.652,1631894439.195
44851,282495,engces6524,CUNI-Transformer2018,2,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894439.209,1631894454.054
44853,282502,engces652a,eTranslation,10,TGT,eng,ces,97,standard.co.uk.57834,False,1631894520.855,1631894526.717
44855,282507,engces652a,eTranslation,11,TGT,eng,ces,98,standard.co.uk.57834,False,1631894526.725,1631894531.842
44856,282510,engces6524,CUNI-Transformer2018,9,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894525.943,1631894538.409
44857,282515,engces652a,eTranslation,12,TGT,eng,ces,97,standard.co.uk.57834,False,1631894531.851,1631894540.746
44859,282519,engces652a,eTranslation,13,TGT,eng,ces,98,standard.co.uk.57834,False,1631894540.753,1631894547.083
44860,282521,engces6524,CUNI-Transformer2018,10,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894538.42,1631894554.78
44862,282526,engces652a,eTranslation,15,TGT,eng,ces,96,standard.co.uk.57834,False,1631894554.423,1631894559.143
44864,282532,engces6524,CUNI-Transformer2018,11,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894554.791,1631894571.748
44866,282537,engces6524,CUNI-Transformer2018,12,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894571.756,1631894578.991
44867,282540,engces652a,eTranslation,17,TGT,eng,ces,96,standard.co.uk.57834,False,1631894570.675,1631894581.368
44869,282543,engces652a,eTranslation,18,TGT,eng,ces,97,standard.co.uk.57834,False,1631894581.376,1631894585.932
44871,282547,engces652a,eTranslation,20,TGT,eng,ces,95,standard.co.uk.57834,False,1631894591.644,1631894596.861
44872,282550,engces6524,CUNI-Transformer2018,13,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894581.483,1631894601.715
44873,282554,engces652a,eTranslation,21,TGT,eng,ces,97,standard.co.uk.57834,False,1631894596.869,1631894605.158
44875,282561,engces6524,CUNI-Transformer2018,14,TGT,eng,ces,100,en.ndtv.com.75109,False,1631894601.723,1631894620.637
44878,282592,engces6524,CUNI-DocTransformer,3,TGT,eng,ces,100,bbc.500855,False,1631894689.375,1631894736.17
44879,282593,engces652a,Online-W,9,TGT,eng,ces,98,bbc.500823,False,1631894726.575,1631894735.702
44880,282599,engces6524,CUNI-DocTransformer,4,TGT,eng,ces,100,bbc.500855,False,1631894736.179,1631894742.626
44885,282624,engces652a,Online-W,14,TGT,eng,ces,98,bbc.500823,False,1631894770.999,1631894779.203
44887,282626,engces6524,CUNI-DocTransformer,6,TGT,eng,ces,100,bbc.500855,False,1631894767.458,1631894782.311
44888,282629,engces652a,Online-W,15,TGT,eng,ces,97,bbc.500823,False,1631894779.212,1631894782.949
44889,282631,engces6524,CUNI-DocTransformer,12,TGT,eng,ces,95,bbc.500855,True,1631894842.836,1631894856.603
44894,282667,engces652a,CUNI-Transformer2018,5,TGT,eng,ces,95,seattle_times.253485,False,1631894897.208,1631894905.921
44895,282671,engces652a,CUNI-Transformer2018,6,TGT,eng,ces,96,seattle_times.253485,False,1631894905.929,1631894912.059
44898,282678,engces652a,CUNI-Transformer2018,7,TGT,eng,ces,95,seattle_times.253485,False,1631894912.067,1631894918.971
44901,282703,engces6524,Online-A,7,TGT,eng,ces,100,egyptindependent.com.6413,False,1631894995.364,1631895011.835
44929,283061,engces6524,CUNI-Marian-Baselines,3,TGT,eng,ces,100,kcal.8567,False,1631895900.677,1631895906.039
44932,283072,engces6524,translator-B,1,TGT,eng,ces,100,guardian.306616,False,1631895980.156,1631895999.311
44933,283084,engces6505,eTranslation,13,TGT,eng,ces,99,abcnews.420184,False,1631895979.389,1631896005.189
44934,283090,engces6524,translator-B,2,TGT,eng,ces,100,guardian.306616,False,1631895999.321,1631896015.835
44935,283092,engces6505,eTranslation,14,TGT,eng,ces,98,abcnews.420184,True,1631896005.196,1631896013.984
44936,283098,engces6524,translator-B,3,TGT,eng,ces,100,guardian.306616,False,1631896015.844,1631896024.516
44937,283104,engces6524,translator-B,4,TGT,eng,ces,100,guardian.306616,False,1631896024.525,1631896035.123
44938,283105,engces6505,Online-B,0,TGT,eng,ces,100,abcnews.420122,False,1631896019.808,1631896034.086
44939,283109,engces6524,translator-B,5,TGT,eng,ces,100,guardian.306616,False,1631896035.134,1631896044.593
44941,283128,engces6524,translator-B,6,TGT,eng,ces,100,guardian.306616,False,1631896051.586,1631896076.676
44942,283131,engces6505,Online-B,2,TGT,eng,ces,99,abcnews.420122,False,1631896134.077,1631896175.586
44943,283135,engces6524,translator-B,19,TGT,eng,ces,100,guardian.306616,False,1631896171.419,1631896186.337
44944,283140,engces6524,translator-B,20,TGT,eng,ces,100,guardian.306616,False,1631896186.347,1631896197.381
44945,283142,engces6524,translator-B,21,TGT,eng,ces,100,guardian.306616,False,1631896197.392,1631896204.772
44946,283143,engces6524,translator-B,22,TGT,eng,ces,100,guardian.306616,False,1631896204.781,1631896209.686
44947,283146,engces6524,translator-B,23,TGT,eng,ces,100,guardian.306616,False,1631896209.694,1631896221.557
44948,283150,engces6524,translator-B,24,TGT,eng,ces,100,guardian.306616,False,1631896221.566,1631896227.89
44949,283153,engces6524,translator-B,25,TGT,eng,ces,98,guardian.306616,True,1631896227.896,1631896239.296
44950,283173,engces6537,CUNI-Transformer2018,3,TGT,eng,ces,100,seattle_times.253486,False,1631896289.294,1631896296.731
44951,283184,engces6537,CUNI-Transformer2018,5,TGT,eng,ces,100,seattle_times.253486,False,1631896312.951,1631896323.06
44953,283230,engces6537,CUNI-Transformer2018,0,TGT,eng,ces,100,seattle_times.253486,False,1631896388.541,1631896397.907
44954,283234,engces6537,CUNI-Transformer2018,1,TGT,eng,ces,100,seattle_times.253486,False,1631896397.921,1631896407.585
44955,283237,engces6537,CUNI-Transformer2018,2,TGT,eng,ces,100,seattle_times.253486,False,1631896407.595,1631896412.772
44956,283239,engces6537,CUNI-Transformer2018,3,TGT,eng,ces,100,seattle_times.253486,False,1631896412.783,1631896415.599
44957,283243,engces6537,CUNI-Transformer2018,4,TGT,eng,ces,100,seattle_times.253486,False,1631896415.608,1631896420.812
44958,283245,engces6537,CUNI-Transformer2018,5,TGT,eng,ces,100,seattle_times.253486,False,1631896420.821,1631896425.18
44961,283288,engces6537,CUNI-Transformer2018,1,TGT,eng,ces,95,rt.com.131269,False,1631896735.748,1631896743.664
44963,283299,engces6537,CUNI-Transformer2018,3,TGT,eng,ces,100,rt.com.131269,False,1631896759.099,1631896765.302
44967,283317,engces6537,translator-A,8,TGT,eng,ces,100,bbc.500855,False,1631897000.121,1631897003.001
44969,283321,engces6537,translator-A,9,TGT,eng,ces,100,bbc.500855,False,1631897003.01,1631897009.315
44970,283325,engces6537,translator-A,10,TGT,eng,ces,100,bbc.500855,False,1631897009.324,1631897019.86
44971,283327,engces6537,translator-A,11,TGT,eng,ces,100,bbc.500855,False,1631897019.87,1631897024.482
44974,283344,engces6537,Online-A,0,TGT,eng,ces,100,standard.co.uk.57834,False,1631897047.117,1631897056.71
44975,283347,engces6537,Online-A,1,TGT,eng,ces,100,standard.co.uk.57834,False,1631897056.724,1631897061.234
44976,283350,engces6537,Online-A,2,TGT,eng,ces,100,standard.co.uk.57834,False,1631897061.248,1631897069.614
44980,283415,engces6537,Online-A,10,TGT,eng,ces,100,standard.co.uk.57834,False,1631897323.966,1631897328.305
44981,283417,engces6537,Online-A,11,TGT,eng,ces,100,standard.co.uk.57834,False,1631897328.314,1631897333.232
44984,283433,engces6519,translator-A,0,TGT,eng,ces,98,bbc.500882,False,1631897451.075,1631897477.132
44985,283440,engces6519,translator-A,1,TGT,eng,ces,98,bbc.500882,False,1631897477.141,1631897486.655
44986,283441,engces6537,Online-A,18,TGT,eng,ces,100,standard.co.uk.57834,False,1631897475.241,1631897489.279
44987,283446,engces6519,translator-A,2,TGT,eng,ces,99,bbc.500882,False,1631897486.661,1631897498.307
44989,283451,engces6519,translator-A,3,TGT,eng,ces,99,bbc.500882,False,1631897498.312,1631897505.049
44991,283456,engces6519,translator-A,4,TGT,eng,ces,99,bbc.500882,False,1631897505.054,1631897509.841
44993,283460,engces6519,translator-A,5,TGT,eng,ces,99,bbc.500882,False,1631897509.846,1631897517.303
44995,283472,engces6519,translator-A,6,TGT,eng,ces,99,bbc.500882,False,1631897517.308,1631897538.2
44996,283476,engces6537,Online-A,23,TGT,eng,ces,100,standard.co.uk.57834,False,1631897539.559,1631897554.112
44997,283480,engces6519,translator-A,7,TGT,eng,ces,98,bbc.500882,False,1631897538.205,1631897561.61
44999,283488,engces6519,translator-A,8,TGT,eng,ces,99,bbc.500882,False,1631897561.616,1631897575.862
45002,283504,engces6537,Online-A,8,TGT,eng,ces,100,express.co.uk.44121,False,1631897741.098,1631897748.187
45003,283507,engces6537,Online-A,9,TGT,eng,ces,100,express.co.uk.44121,False,1631897748.198,1631897756.104
45011,283521,engces6519,eTranslation,10,TGT,eng,ces,98,guardian.306625,False,1631897772.211,1631897781.132
45014,283530,engces6519,eTranslation,11,TGT,eng,ces,96,guardian.306625,False,1631897781.138,1631897792.628
45017,283539,engces6519,eTranslation,13,TGT,eng,ces,99,guardian.306625,False,1631897811.152,1631897815.102
45018,283541,engces6537,Online-Y,0,TGT,eng,ces,100,egyptindependent.com.6408,False,1631897797.971,1631897818.675
45019,283546,engces6529,Online-G,1,TGT,eng,ces,99,express.co.uk.44141,False,1631897827.534,1631897833.647
45022,283553,engces6529,Online-G,2,TGT,eng,ces,100,express.co.uk.44141,False,1631897833.654,1631897845.867
45025,283558,engces6519,eTranslation,16,TGT,eng,ces,100,guardian.306625,False,1631897848.528,1631897857.447
45026,283560,engces6519,eTranslation,17,TGT,eng,ces,99,guardian.306625,False,1631897857.452,1631897861.993
