,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
40731,228294,engces654a,CUNI-Marian-Baselines,4,TGT,eng,ces,99,standard.co.uk.57768,False,1631968288.427,1631968293.838
40740,228328,engces6548,eTranslation,12,TGT,eng,ces,99,rt.com.131263,False,1631968445.283,1631968452.012
40746,228349,engces6548,eTranslation,14,TGT,eng,ces,99,rt.com.131263,False,1631968476.722,1631968488.477
40749,228354,engces6548,eTranslation,15,TGT,eng,ces,99,rt.com.131263,False,1631968488.482,1631968499.413
40762,228396,engces6521,Online-B,12,TGT,eng,ces,98,sky.com.33889,False,1631968657.665,1631968666.463
40763,228397,engces6543,CUNI-DocTransformer,2,TGT,eng,ces,99,allafrica.53568,False,1631968640.477,1631968669.769
40771,228425,engces6543,CUNI-DocTransformer,4,TGT,eng,ces,98,allafrica.53568,False,1631968691.525,1631968707.37
40775,228439,engces654a,translator-B,7,TGT,eng,ces,98,en.ndtv.com.75108,False,1631968869.984,1631968878.718
40777,228445,engces654a,translator-B,8,TGT,eng,ces,99,en.ndtv.com.75108,False,1631968878.727,1631968886.961
40779,228448,engces6543,CUNI-Transformer2018,5,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631968880.387,1631968893.437
40780,228451,engces654a,translator-B,9,TGT,eng,ces,99,en.ndtv.com.75108,False,1631968886.968,1631968896.736
40781,228455,engces654a,translator-B,10,TGT,eng,ces,98,en.ndtv.com.75108,False,1631968896.744,1631968903.274
40782,228459,engces6543,CUNI-Transformer2018,6,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631968893.443,1631968912.686
40783,228460,engces654a,translator-B,11,TGT,eng,ces,99,en.ndtv.com.75108,False,1631968903.282,1631968914.41
40784,228464,engces654a,translator-B,12,TGT,eng,ces,98,en.ndtv.com.75108,False,1631968914.419,1631968923.419
40787,228471,engces654a,translator-B,13,TGT,eng,ces,98,en.ndtv.com.75108,False,1631968923.427,1631968929.92
40789,228477,engces6543,CUNI-Transformer2018,8,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631968926.493,1631968940.487
40792,228480,engces6543,CUNI-Transformer2018,9,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631968940.494,1631968944.111
40796,228493,engces6548,eTranslation,6,TGT,eng,ces,99,rt.com.131263,False,1631968951.796,1631968963.372
40797,228498,engces6543,CUNI-Transformer2018,19,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631969088.628,1631969095.355
40800,228515,engces6543,CUNI-Transformer2018,20,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631969095.361,1631969122.299
40809,228541,engces654a,Online-W,2,TGT,eng,ces,98,latimes.591189,False,1631969159.671,1631969163.78
40811,228546,engces654a,Online-W,3,TGT,eng,ces,98,latimes.591189,False,1631969163.788,1631969171.385
40812,228549,engces654a,Online-W,4,TGT,eng,ces,98,latimes.591189,False,1631969171.393,1631969176.039
40813,228553,engces654a,Online-W,5,TGT,eng,ces,98,latimes.591189,False,1631969176.046,1631969180.518
40817,228563,engces654a,Online-W,8,TGT,eng,ces,98,latimes.591189,False,1631969193.266,1631969196.573
40819,228570,engces6543,Online-W,0,TGT,eng,ces,100,thesun.co.uk.114323,False,1631969180.936,1631969348.216
40823,228576,engces654a,CUNI-Marian-Baselines,9,TGT,eng,ces,98,dailymail.co.uk.432355,False,1631969355.823,1631969359.675
40825,228581,engces6543,Online-W,1,TGT,eng,ces,100,thesun.co.uk.114323,False,1631969348.226,1631969366.025
40827,228584,engces6543,Online-W,2,TGT,eng,ces,99,thesun.co.uk.114323,False,1631969366.033,1631969378.024
40830,228588,engces6543,Online-W,3,TGT,eng,ces,100,thesun.co.uk.114323,False,1631969378.031,1631969387.081
40832,228594,engces6543,Online-W,4,TGT,eng,ces,100,thesun.co.uk.114323,False,1631969387.088,1631969395.46
40834,228597,engces6548,CUNI-Transformer2018,15,TGT,eng,ces,99,standard.co.uk.57834,False,1631969398.138,1631969405.757
40835,228598,engces654a,CUNI-Marian-Baselines,14,TGT,eng,ces,98,dailymail.co.uk.432355,False,1631969392.55,1631969405.094
40836,228599,engces6543,Online-W,5,TGT,eng,ces,100,thesun.co.uk.114323,False,1631969395.467,1631969404.961
40838,228604,engces6543,Online-W,6,TGT,eng,ces,99,thesun.co.uk.114323,False,1631969404.968,1631969416.599
40839,228605,engces6548,CUNI-Transformer2018,16,TGT,eng,ces,99,standard.co.uk.57834,False,1631969405.762,1631969418.221
40845,228620,engces6543,Online-W,8,TGT,eng,ces,99,thesun.co.uk.114323,False,1631969444.13,1631969450.397
40848,228627,engces6543,Online-W,9,TGT,eng,ces,98,thesun.co.uk.114323,False,1631969450.403,1631969457.259
40849,228631,engces6543,Online-W,10,TGT,eng,ces,98,thesun.co.uk.114323,False,1631969457.268,1631969467.745
40852,228638,engces6548,CUNI-Transformer2018,20,TGT,eng,ces,99,standard.co.uk.57834,False,1631969470.482,1631969477.429
40856,228653,engces6548,Online-G,4,TGT,eng,ces,99,rt.com.131263,False,1631969629.972,1631969642.118
40857,228661,engces6548,Online-G,5,TGT,eng,ces,99,rt.com.131263,False,1631969642.124,1631969657.541
40861,228693,engces6548,Online-G,8,TGT,eng,ces,100,rt.com.131263,False,1631969685.075,1631969701.069
40863,228701,engces6548,Online-G,10,TGT,eng,ces,98,rt.com.131263,False,1631969716.635,1631969725.021
40870,229058,engces651a,Online-W,2,TGT,eng,ces,99,aj-english.22076,False,1631971890.599,1631971910.516
40871,229066,engces651a,Online-W,3,TGT,eng,ces,98,aj-english.22076,False,1631971910.523,1631971933.022
40872,229077,engces651a,Online-W,4,TGT,eng,ces,100,aj-english.22076,False,1631971933.032,1631971960.557
40873,229093,engces651a,Online-W,5,TGT,eng,ces,100,aj-english.22076,False,1631971981.77,1631972006.681
40874,229107,engces651a,Online-W,13,TGT,eng,ces,98,aj-english.22076,False,1631972181.156,1631972236.575
40875,229115,engces651a,Online-W,14,TGT,eng,ces,98,aj-english.22076,False,1631972236.582,1631972259.508
40876,229124,engces651a,Online-W,15,TGT,eng,ces,100,aj-english.22076,False,1631972259.515,1631972282.748
40877,229128,engces651a,Online-W,16,TGT,eng,ces,98,aj-english.22076,False,1631972282.754,1631972296.988
40879,229138,engces651a,Online-W,18,TGT,eng,ces,100,aj-english.22076,False,1631972316.491,1631972326.087
40880,229141,engces651a,Online-W,19,TGT,eng,ces,100,aj-english.22076,True,1631972326.091,1631972330.686
40881,229160,engces651a,translator-A,7,TGT,eng,ces,100,rt.com.131269,False,1631972527.021,1631972546.379
40884,229186,engces651a,translator-A,10,TGT,eng,ces,100,rt.com.131269,True,1631972596.265,1631972608.513
40886,229211,engces651a,Online-W,0,TGT,eng,ces,99,guardian.306607,False,1631972661.885,1631972679.431
40887,229215,engces651a,Online-W,1,TGT,eng,ces,100,guardian.306607,False,1631972679.44,1631972700.161
40888,229220,engces651a,Online-W,7,TGT,eng,ces,99,guardian.306607,False,1631972831.663,1631972849.878
40900,229243,engces651a,Online-W,8,TGT,eng,ces,98,guardian.306607,False,1631972849.887,1631972885.978
40901,229250,engces651a,Online-W,9,TGT,eng,ces,99,guardian.306607,False,1631972885.984,1631972908.296
40903,229262,engces651a,Online-W,10,TGT,eng,ces,99,guardian.306607,False,1631972908.303,1631972936.767
40904,229271,engces651a,Online-W,11,TGT,eng,ces,98,guardian.306607,False,1631972936.774,1631972950.06
40906,229283,engces651a,Online-W,17,TGT,eng,ces,99,guardian.306607,False,1631973050.787,1631973063.656
40907,229289,engces651a,Online-W,18,TGT,eng,ces,100,guardian.306607,False,1631973063.669,1631973075.628
40908,229292,engces651a,Online-W,19,TGT,eng,ces,100,guardian.306607,True,1631973075.632,1631973081.244
40923,229356,engces6540,CUNI-Marian-Baselines,21,TGT,eng,ces,99,standard.co.uk.57834,False,1631973546.088,1631973547.663
40927,229361,engces6540,CUNI-Marian-Baselines,22,TGT,eng,ces,99,standard.co.uk.57834,False,1631973547.675,1631973556.462
40932,229367,engces6540,CUNI-Marian-Baselines,25,TGT,eng,ces,100,standard.co.uk.57834,False,1631973571.72,1631973574.892
40934,229369,engces6540,CUNI-Marian-Baselines,27,TGT,eng,ces,98,standard.co.uk.57834,True,1631973576.987,1631973578.798
40935,229375,engces6548,Facebook-AI,2,TGT,eng,ces,98,novinite.com.40529,False,1631973586.348,1631973594.789
40940,229389,engces6548,Facebook-AI,5,TGT,eng,ces,98,novinite.com.40529,False,1631973629.892,1631973645.358
40952,229452,engces6548,translator-B,3,TGT,eng,ces,100,egyptindependent.com.6408,False,1631974058.38,1631974068.038
40958,229477,engces6548,translator-B,7,TGT,eng,ces,100,egyptindependent.com.6408,False,1631974115.636,1631974131.926
40960,229482,engces6548,translator-B,8,TGT,eng,ces,99,egyptindependent.com.6408,False,1631974131.932,1631974143.398
40964,229503,engces6548,translator-A,5,TGT,eng,ces,100,en.ndtv.com.75108,False,1631974281.317,1631974287.094
40968,229521,engces6548,translator-A,7,TGT,eng,ces,99,en.ndtv.com.75108,False,1631974309.172,1631974318.382
40986,229608,engces6548,Facebook-AI,6,TGT,eng,ces,100,thesun.co.uk.114364,False,1631974693.052,1631974724.302
40987,229616,engces6548,Facebook-AI,7,TGT,eng,ces,99,thesun.co.uk.114364,False,1631974724.308,1631974741.294
40989,229623,engces6548,Facebook-AI,9,TGT,eng,ces,100,thesun.co.uk.114364,False,1631974749.517,1631974756.19
40990,229626,engces6548,Facebook-AI,10,TGT,eng,ces,99,thesun.co.uk.114364,False,1631974756.196,1631974761.55
40995,229672,engces6548,Facebook-AI,2,TGT,eng,ces,99,en.ndtv.com.75109,False,1631974990.997,1631975004.335
40997,229725,engces6548,Facebook-AI,14,TGT,eng,ces,99,en.ndtv.com.75109,False,1631975205.684,1631975242.583
41000,229806,engces6546,translator-B,4,TGT,eng,ces,99,latimes.591189,False,1631975764.476,1631975773.534
41006,229838,engces6546,translator-B,11,TGT,eng,ces,100,latimes.591189,False,1631975851.197,1631975853.58
41016,229875,engces6546,translator-A,19,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631976092.243,1631976098.215
41017,229877,engces6546,translator-A,20,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631976098.226,1631976106.44
41018,229879,engces6546,translator-A,21,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631976106.451,1631976124.845
41019,229880,engces6546,translator-A,22,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631976124.857,1631976133.085
41021,229886,engces6546,CUNI-Marian-Baselines,0,TGT,eng,ces,99,news.com.au.796350,False,1631976141.041,1631976148.967
41023,229895,engces6546,CUNI-Marian-Baselines,2,TGT,eng,ces,99,news.com.au.796350,False,1631976152.994,1631976163.593
41025,229902,engces6546,CUNI-Marian-Baselines,4,TGT,eng,ces,99,news.com.au.796350,False,1631976170.145,1631976173.237
41034,229960,engces6546,CUNI-Marian-Baselines,5,TGT,eng,ces,99,seattle_times.253342,False,1631976424.273,1631976429.739
41038,230030,engces6546,translator-B,11,TGT,eng,ces,98,latimes.591189,False,1631976671.664,1631976677.743
41055,231663,engces6545,Online-W,1,TGT,eng,ces,98,cnn.480668,False,1631985057.938,1631985062.559
41059,231671,engces6545,Online-W,5,TGT,eng,ces,98,cnn.480668,False,1631985070.623,1631985078.092
41062,231676,engces6545,Online-W,8,TGT,eng,ces,98,cnn.480668,False,1631985084.344,1631985088.001
41125,232014,engces6545,CUNI-Transformer2018,7,TGT,eng,ces,98,nytimes.268790,False,1631985987.258,1631986031.718
41131,232123,engces651a,Online-Y,0,TGT,eng,ces,100,news.com.au.796350,False,1631986430.969,1631986442.068
41132,232127,engces651a,Online-Y,1,TGT,eng,ces,99,news.com.au.796350,False,1631986442.084,1631986457.414
41138,232157,engces651a,eTranslation,1,TGT,eng,ces,99,bbc.500823,False,1631986546.209,1631986567.249
41141,232197,engces651a,eTranslation,4,TGT,eng,ces,99,bbc.500823,False,1631986640.407,1631986654.504
41142,232204,engces651a,eTranslation,5,TGT,eng,ces,99,bbc.500823,False,1631986654.512,1631986675.426
41143,232215,engces651a,eTranslation,6,TGT,eng,ces,98,bbc.500823,False,1631986675.434,1631986701.737
41144,232223,engces651a,eTranslation,7,TGT,eng,ces,99,bbc.500823,False,1631986701.745,1631986713.02
41145,232233,engces651a,eTranslation,8,TGT,eng,ces,99,bbc.500823,False,1631986713.028,1631986726.545
41146,232238,engces651a,eTranslation,9,TGT,eng,ces,99,bbc.500823,False,1631986726.553,1631986735.93
41147,232243,engces651a,eTranslation,10,TGT,eng,ces,99,bbc.500823,False,1631986735.936,1631986746.191
41148,232264,engces651a,eTranslation,11,TGT,eng,ces,99,bbc.500823,False,1631986746.199,1631986797.169
41149,232266,engces651a,eTranslation,17,TGT,eng,ces,99,bbc.500823,False,1631986891.046,1631986904.578
41150,232269,engces651a,eTranslation,12,TGT,eng,ces,99,bbc.500823,False,1631986797.177,1631986816.483
41152,232282,engces651a,eTranslation,14,TGT,eng,ces,99,bbc.500823,False,1631986830.758,1631986853.153
41153,232289,engces651a,eTranslation,15,TGT,eng,ces,100,bbc.500823,False,1631986853.16,1631986872.114
41154,232298,engces651a,eTranslation,16,TGT,eng,ces,100,bbc.500823,False,1631986872.121,1631986891.036
41155,232307,engces651a,eTranslation,18,TGT,eng,ces,99,bbc.500823,False,1631986904.585,1631986917.969
41156,232313,engces651a,eTranslation,19,TGT,eng,ces,99,bbc.500823,False,1631986917.976,1631986931.607
41157,232323,engces651a,eTranslation,20,TGT,eng,ces,100,bbc.500823,False,1631986931.614,1631986957.033
41158,232327,engces651a,eTranslation,21,TGT,eng,ces,100,bbc.500823,False,1631986957.041,1631986964.725
41159,232337,engces651a,eTranslation,22,TGT,eng,ces,100,bbc.500823,False,1631986964.733,1631986975.979
41161,232390,engces651a,eTranslation,24,TGT,eng,ces,100,bbc.500823,False,1631986992.406,1631987061.803
41162,232400,engces651a,eTranslation,25,TGT,eng,ces,100,bbc.500823,False,1631987061.809,1631987073.468
41163,232409,engces651a,eTranslation,26,TGT,eng,ces,100,bbc.500823,False,1631987073.475,1631987085.798
41164,232423,engces651a,eTranslation,27,TGT,eng,ces,99,bbc.500823,False,1631987085.804,1631987101.66
41165,232432,engces651a,eTranslation,28,TGT,eng,ces,99,bbc.500823,False,1631987101.667,1631987114.253
41166,232436,engces651a,eTranslation,29,TGT,eng,ces,100,bbc.500823,False,1631987114.26,1631987121.908
41167,232445,engces651a,eTranslation,30,TGT,eng,ces,100,bbc.500823,False,1631987121.916,1631987135.637
41168,232456,engces651a,eTranslation,31,TGT,eng,ces,100,bbc.500823,False,1631987135.644,1631987144.238
41169,232466,engces651a,eTranslation,32,TGT,eng,ces,99,bbc.500823,False,1631987144.245,1631987153.799
41170,232470,engces651a,eTranslation,33,TGT,eng,ces,100,bbc.500823,False,1631987153.806,1631987160.525
41171,232474,engces651a,eTranslation,34,TGT,eng,ces,100,bbc.500823,False,1631987160.532,1631987164.507
41172,232481,engces651a,eTranslation,35,TGT,eng,ces,100,bbc.500823,False,1631987164.514,1631987171.625
41173,232489,engces651a,eTranslation,36,TGT,eng,ces,100,bbc.500823,False,1631987171.632,1631987181.878
41174,232498,engces651a,eTranslation,37,TGT,eng,ces,100,bbc.500823,False,1631987181.885,1631987191.667
41175,232504,engces651a,eTranslation,38,TGT,eng,ces,100,bbc.500823,False,1631987191.674,1631987200.371
41176,232507,engces651a,eTranslation,39,TGT,eng,ces,100,bbc.500823,True,1631987200.376,1631987204.16
41178,232535,engces651a,CUNI-DocTransformer,1,TGT,eng,ces,100,cbsnews.377515,False,1631987233.816,1631987254.144
41179,232545,engces651a,CUNI-DocTransformer,2,TGT,eng,ces,99,cbsnews.377515,False,1631987254.152,1631987272.017
41180,232553,engces651a,CUNI-DocTransformer,3,TGT,eng,ces,99,cbsnews.377515,False,1631987272.029,1631987282.373
41182,232623,engces651a,Online-W,1,TGT,eng,ces,100,guardian.306607,False,1631987390.964,1631987408.029
41183,232633,engces651a,Online-W,2,TGT,eng,ces,99,guardian.306607,False,1631987408.036,1631987422.969
41184,232674,engces651a,Online-W,7,TGT,eng,ces,100,guardian.306607,False,1631987512.847,1631987527.49
41185,232680,engces651a,Online-W,8,TGT,eng,ces,100,guardian.306607,False,1631987527.497,1631987542.739
41186,232683,engces651a,Online-W,9,TGT,eng,ces,100,guardian.306607,False,1631987542.745,1631987554.336
41187,232721,engces651a,Online-W,14,TGT,eng,ces,99,guardian.306607,False,1631987658.374,1631987675.782
41189,232738,engces651a,CUNI-Transformer2018,0,TGT,eng,ces,100,bbc.500856,False,1631987760.518,1631987772.887
41190,232739,engces651a,CUNI-Transformer2018,1,TGT,eng,ces,99,bbc.500856,False,1631987772.896,1631987783.038
41191,232740,engces651a,CUNI-Transformer2018,2,TGT,eng,ces,100,bbc.500856,False,1631987783.046,1631987791.73
41192,232743,engces651a,CUNI-Transformer2018,3,TGT,eng,ces,99,bbc.500856,False,1631987791.736,1631987801.502
41193,232744,engces651a,CUNI-Transformer2018,4,TGT,eng,ces,99,bbc.500856,False,1631987801.51,1631987808.812
41194,232746,engces651a,CUNI-Transformer2018,5,TGT,eng,ces,99,bbc.500856,False,1631987808.82,1631987815.85
41195,232749,engces651a,CUNI-Transformer2018,6,TGT,eng,ces,100,bbc.500856,False,1631987815.857,1631987824.62
41196,232751,engces651a,CUNI-Transformer2018,7,TGT,eng,ces,99,bbc.500856,False,1631987824.628,1631987833.538
41197,232754,engces651a,CUNI-Transformer2018,8,TGT,eng,ces,99,bbc.500856,False,1631987833.545,1631987846.842
41198,232755,engces651a,CUNI-Transformer2018,9,TGT,eng,ces,99,bbc.500856,False,1631987846.854,1631987852.149
41199,232757,engces651a,CUNI-Transformer2018,10,TGT,eng,ces,99,bbc.500856,False,1631987852.16,1631987859.537
41200,232758,engces651a,CUNI-Transformer2018,11,TGT,eng,ces,99,bbc.500856,False,1631987859.543,1631987864.135
41201,232761,engces651a,CUNI-Transformer2018,12,TGT,eng,ces,99,bbc.500856,False,1631987864.141,1631987869.411
41202,232762,engces651a,CUNI-Transformer2018,13,TGT,eng,ces,99,bbc.500856,True,1631987869.415,1631987872.914
41204,232794,engces6511,Online-A,0,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988060.674,1631988071.26
41211,232850,engces6511,Online-A,7,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988324.585,1631988335.196
41212,232854,engces6511,Online-A,8,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988335.207,1631988348.871
41213,232856,engces6511,Online-A,9,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988348.881,1631988357.916
41215,232879,engces6511,Online-A,11,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988406.215,1631988440.502
41216,232884,engces6511,Online-A,12,TGT,eng,ces,99,brisbanetimes.com.au.275186,False,1631988440.511,1631988447.538
41217,232892,engces6511,Online-A,13,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988451.954,1631988474.49
41219,232911,engces6511,Online-A,15,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988507.571,1631988521.024
41220,232922,engces6511,Online-A,16,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988521.033,1631988553.176
41222,232950,engces6511,Online-A,18,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988611.25,1631988634.029
41223,232957,engces6511,Online-A,19,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988634.039,1631988644.274
41225,232965,engces6511,Online-A,20,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988644.282,1631988659.826
41228,232981,engces6511,Online-A,22,TGT,eng,ces,100,brisbanetimes.com.au.275186,False,1631988685.329,1631988693.396
41236,233005,engces6508,Online-Y,0,TGT,eng,ces,100,en.ndtv.com.75108,False,1631988734.914,1631988752.389
41238,233014,engces6511,Online-B,0,TGT,eng,ces,100,allafrica.53568,False,1631988768.455,1631988780.814
41240,233019,engces6511,Online-B,1,TGT,eng,ces,100,allafrica.53568,False,1631988780.828,1631988798.398
